Dataset,Model,Fold,Train Size,Test Size,Train Size after SMOTE,Accuracy,Precision_weighted,Recall_weighted,F1_weighted,ROC_AUC,Precision_defective,Recall_defective,F1_defective,PF,Specificity,G_measure,TN,FP,FN,TP
PC2,AdaBoost-DS,9,1344,149,2660,0.959731543624161,0.9819151765460491,0.959731543624161,0.9695209442258735,0.7329931972789115,0.16666666666666666,0.5,0.25,0.034013605442176874,0.9659863945578231,0.6589327146171694,142,5,1,1
PC2,AdaBoost-SVM,9,1344,149,2660,0.8187919463087249,0.9789876244381691,0.8187919463087249,0.888478417411638,0.8452380952380953,0.037037037037037035,0.5,0.06896551724137931,0.17687074829931973,0.8231292517006803,0.622107969151671,121,26,1,1
PC2,AdaBoost-LR,9,1344,149,2660,0.8926174496644296,0.9799982338396326,0.8926174496644296,0.9316927665920954,0.8860544217687074,0.0625,0.5,0.1111111111111111,0.10204081632653061,0.8979591836734694,0.6423357664233577,132,15,1,1
PC2,Bagging-RF,9,1344,149,2660,0.959731543624161,0.9819151765460491,0.959731543624161,0.9695209442258735,0.9642857142857142,0.16666666666666666,0.5,0.25,0.034013605442176874,0.9659863945578231,0.6589327146171694,142,5,1,1
PC2,Bagging-DS,9,1344,149,2660,0.9731543624161074,0.9831289053459847,0.9731543624161074,0.9775366982317427,0.7295918367346939,0.25,0.5,0.3333333333333333,0.02040816326530612,0.9795918367346939,0.6620689655172414,144,3,1,1
PC2,Bagging-SVM,9,1344,149,2660,0.9328859060402684,0.9888143176733781,0.9328859060402684,0.9556736391503384,0.9659863945578231,0.16666666666666666,1.0,0.2857142857142857,0.06802721088435375,0.9319727891156463,0.9647887323943662,137,10,0,2
PC2,Bagging-LR,9,1344,149,2660,0.9060402684563759,0.988255033557047,0.9060402684563759,0.9402311707680836,0.9251700680272108,0.125,1.0,0.2222222222222222,0.09523809523809523,0.9047619047619048,0.9500000000000001,133,14,0,2
PC2,RF,10,1344,149,2660,0.9731543624161074,0.9731543624161074,0.9731543624161074,0.9731543624161074,0.6938775510204082,0.0,0.0,0.0,0.013605442176870748,0.9863945578231292,0.0,145,2,2,0
PC2,DS,10,1344,149,2660,0.9731543624161074,0.9731543624161074,0.9731543624161074,0.9731543624161074,0.4931972789115646,0.0,0.0,0.0,0.013605442176870748,0.9863945578231292,0.0,145,2,2,0
PC2,SVM,10,1344,149,2660,0.9261744966442953,0.980648327453113,0.9261744966442953,0.9505638127326578,0.5816326530612245,0.09090909090909091,0.5,0.15384615384615385,0.06802721088435375,0.9319727891156463,0.65083135391924,137,10,1,1
PC2,LR,10,1344,149,2660,0.9060402684563759,0.9802279748588473,0.9060402684563759,0.9392760245609025,0.5782312925170068,0.07142857142857142,0.5,0.125,0.08843537414965986,0.9115646258503401,0.6457831325301204,134,13,1,1
PC2,AdaBoost-RF,10,1344,149,2660,0.9798657718120806,0.9732450571376746,0.9798657718120806,0.976544192924582,0.48639455782312924,0.0,0.0,0.0,0.006802721088435374,0.9931972789115646,0.0,146,1,2,0
PC2,AdaBoost-DS,10,1344,149,2660,0.9731543624161074,0.9731543624161074,0.9731543624161074,0.9731543624161074,0.4931972789115646,0.0,0.0,0.0,0.013605442176870748,0.9863945578231292,0.0,145,2,2,0
PC2,AdaBoost-SVM,10,1344,149,2660,0.7919463087248322,0.9786493517930728,0.7919463087248322,0.8719797698397167,0.6785714285714286,0.03225806451612903,0.5,0.06060606060606061,0.20408163265306123,0.7959183673469388,0.6141732283464567,117,30,1,1
PC2,AdaBoost-LR,10,1344,149,2660,0.7986577181208053,0.9787340439531518,0.7986577181208053,0.8761480042387848,0.8027210884353742,0.03333333333333333,0.5,0.0625,0.19727891156462585,0.8027210884353742,0.6161879895561357,118,29,1,1
PC2,Bagging-RF,10,1344,149,2660,0.9664429530201343,0.9730624253010941,0.9664429530201343,0.9697413931328308,0.673469387755102,0.0,0.0,0.0,0.02040816326530612,0.9795918367346939,0.0,144,3,2,0
PC2,Bagging-DS,10,1344,149,2660,0.959731543624161,0.9729692200879425,0.959731543624161,0.9663050473476144,0.47959183673469385,0.0,0.0,0.0,0.027210884353741496,0.9727891156462585,0.0,143,4,2,0
PC2,Bagging-SVM,10,1344,149,2660,0.9261744966442953,0.980648327453113,0.9261744966442953,0.9505638127326578,0.9370748299319728,0.09090909090909091,0.5,0.15384615384615385,0.06802721088435375,0.9319727891156463,0.65083135391924,137,10,1,1
PC2,Bagging-LR,10,1344,149,2660,0.8993288590604027,0.9801095195165113,0.8993288590604027,0.9354920740179805,0.6564625850340137,0.06666666666666667,0.5,0.11764705882352941,0.09523809523809523,0.9047619047619048,0.6440677966101696,133,14,1,1
PC3,RF,1,989,110,1728,0.8636363636363636,0.8497272727272727,0.8636363636363636,0.8557813848036757,0.8425852498017447,0.4,0.3076923076923077,0.34782608695652173,0.061855670103092786,0.9381443298969072,0.46339910884786767,91,6,9,4
PC3,DS,1,989,110,1728,0.8363636363636363,0.8469537480063795,0.8363636363636363,0.8413555194805195,0.640761300555115,0.3333333333333333,0.38461538461538464,0.35714285714285715,0.10309278350515463,0.8969072164948454,0.5383663366336634,87,10,8,5
PC3,SVM,1,989,110,1728,0.7363636363636363,0.8432575757575759,0.7363636363636363,0.7758172979300295,0.7279936558287073,0.23333333333333334,0.5384615384615384,0.32558139534883723,0.23711340206185566,0.7628865979381443,0.6313223644119439,74,23,6,7
PC3,LR,1,989,110,1728,0.7272727272727273,0.8415308660306619,0.7272727272727273,0.769111570247934,0.724821570182395,0.22580645161290322,0.5384615384615384,0.3181818181818182,0.24742268041237114,0.7525773195876289,0.6277641277641277,73,24,6,7
PC3,AdaBoost-RF,1,989,110,1728,0.8818181818181818,0.8703636363636365,0.8818181818181818,0.875010533496519,0.689928628072958,0.5,0.38461538461538464,0.43478260869565216,0.05154639175257732,0.9484536082474226,0.5472932778108269,92,5,8,5
PC3,AdaBoost-DS,1,989,110,1728,0.8454545454545455,0.8604690522243713,0.8454545454545455,0.8522345681038586,0.7363203806502776,0.375,0.46153846153846156,0.41379310344827586,0.10309278350515463,0.8969072164948454,0.6094570928196147,87,10,7,6
PC3,AdaBoost-SVM,1,989,110,1728,0.7272727272727273,0.8532073986619441,0.7272727272727273,0.7708872836309119,0.7410785091197464,0.24242424242424243,0.6153846153846154,0.34782608695652173,0.25773195876288657,0.7422680412371134,0.6728971962616823,72,25,5,8
PC3,AdaBoost-LR,1,989,110,1728,0.7454545454545455,0.8565054382122573,0.7454545454545455,0.7845041322314051,0.7763679619349723,0.25806451612903225,0.6153846153846154,0.36363636363636365,0.23711340206185566,0.7628865979381443,0.6812428078250863,74,23,5,8
PC3,Bagging-RF,1,989,110,1728,0.8363636363636363,0.8469537480063795,0.8363636363636363,0.8413555194805195,0.8342585249801745,0.3333333333333333,0.38461538461538464,0.35714285714285715,0.10309278350515463,0.8969072164948454,0.5383663366336634,87,10,8,5
PC3,Bagging-DS,1,989,110,1728,0.8636363636363636,0.8772364603481625,0.8636363636363636,0.8696187365622282,0.8009516256938938,0.4375,0.5384615384615384,0.4827586206896552,0.09278350515463918,0.9072164948453608,0.675809105869446,88,9,6,7
PC3,Bagging-SVM,1,989,110,1728,0.7545454545454545,0.858219696969697,0.7545454545454545,0.791278173934855,0.7089611419508328,0.26666666666666666,0.6153846153846154,0.37209302325581395,0.2268041237113402,0.7731958762886598,0.6853226727584238,75,22,5,8
PC3,Bagging-LR,1,989,110,1728,0.7363636363636363,0.8548368298368298,0.7363636363636363,0.7777085137085138,0.7446471054718478,0.25,0.6153846153846154,0.35555555555555557,0.24742268041237114,0.7525773195876289,0.6771014492753623,73,24,5,8
PC3,RF,2,989,110,1730,0.8727272727272727,0.8508021390374332,0.8727272727272727,0.8573002754820938,0.8857886904761905,0.5,0.2857142857142857,0.36363636363636365,0.041666666666666664,0.9583333333333334,0.4401913875598086,92,4,10,4
PC3,DS,2,989,110,1730,0.8272727272727273,0.8524843577475156,0.8272727272727273,0.838048938583698,0.6875,0.3684210526315789,0.5,0.42424242424242425,0.125,0.875,0.6363636363636364,84,12,7,7
PC3,SVM,2,989,110,1730,0.7363636363636363,0.8057754010695187,0.7363636363636363,0.7655320738193666,0.7842261904761905,0.2,0.35714285714285715,0.2564102564102564,0.20833333333333334,0.7916666666666666,0.4922279792746114,76,20,9,5
PC3,LR,2,989,110,1730,0.7818181818181819,0.8604212860310421,0.7818181818181819,0.8096016343207354,0.8058035714285714,0.32142857142857145,0.6428571428571429,0.42857142857142855,0.19791666666666666,0.8020833333333334,0.7136972193614831,77,19,5,9
PC3,AdaBoost-RF,2,989,110,1730,0.8636363636363636,0.8678149920255183,0.8636363636363636,0.8656304879449851,0.8500744047619049,0.4666666666666667,0.5,0.4827586206896552,0.08333333333333333,0.9166666666666666,0.6470588235294118,88,8,7,7
PC3,AdaBoost-DS,2,989,110,1730,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.7704613095238095,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.09375,0.90625,0.5123674911660777,87,9,9,5
PC3,AdaBoost-SVM,2,989,110,1730,0.7909090909090909,0.8625775830595108,0.7909090909090909,0.8164649630244398,0.8080357142857143,0.3333333333333333,0.6428571428571429,0.43902439024390244,0.1875,0.8125,0.7177914110429449,78,18,5,9
PC3,AdaBoost-LR,2,989,110,1730,0.7636363636363637,0.8915642915642917,0.7636363636363637,0.8003422459893048,0.8050595238095238,0.3333333333333333,0.8571428571428571,0.48,0.25,0.75,0.7999999999999999,72,24,2,12
PC3,Bagging-RF,2,989,110,1730,0.8545454545454545,0.8723759332454984,0.8545454545454545,0.8620889748549323,0.8523065476190477,0.4444444444444444,0.5714285714285714,0.5,0.10416666666666667,0.8958333333333334,0.6977687626774848,86,10,6,8
PC3,Bagging-DS,2,989,110,1730,0.8636363636363636,0.8594910244394781,0.8636363636363636,0.8614643847804471,0.8188244047619047,0.46153846153846156,0.42857142857142855,0.4444444444444444,0.07291666666666667,0.9270833333333334,0.5861690450054885,89,7,8,6
PC3,Bagging-SVM,2,989,110,1730,0.7363636363636363,0.8057754010695187,0.7363636363636363,0.7655320738193666,0.7053571428571429,0.2,0.35714285714285715,0.2564102564102564,0.20833333333333334,0.7916666666666666,0.4922279792746114,76,20,9,5
PC3,Bagging-LR,2,989,110,1730,0.7545454545454545,0.8431905259491466,0.7545454545454545,0.786956677536102,0.7901785714285714,0.27586206896551724,0.5714285714285714,0.37209302325581395,0.21875,0.78125,0.6600660066006601,75,21,6,8
PC3,RF,3,989,110,1730,0.7909090909090909,0.7517551755175518,0.7909090909090909,0.770835256114444,0.7630208333333333,0.0,0.0,0.0,0.09375,0.90625,0.0,87,9,14,0
PC3,DS,3,989,110,1730,0.7909090909090909,0.7971291866028707,0.7909090909090909,0.7939667481823106,0.5446428571428571,0.2,0.21428571428571427,0.20689655172413793,0.125,0.875,0.34426229508196726,84,12,11,3
PC3,SVM,3,989,110,1730,0.7636363636363637,0.8677447552447551,0.7636363636363637,0.7976557175957475,0.784970238095238,0.3125,0.7142857142857143,0.43478260869565216,0.22916666666666666,0.7708333333333334,0.7414829659318638,74,22,4,10
PC3,LR,3,989,110,1730,0.7636363636363637,0.8677447552447551,0.7636363636363637,0.7976557175957475,0.7730654761904762,0.3125,0.7142857142857143,0.43478260869565216,0.22916666666666666,0.7708333333333334,0.7414829659318638,74,22,4,10
PC3,AdaBoost-RF,3,989,110,1730,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7020089285714286,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.10416666666666667,0.8958333333333334,0.43324937027707805,86,10,10,4
PC3,AdaBoost-DS,3,989,110,1730,0.8,0.7870748299319728,0.8,0.7933386201427439,0.6532738095238095,0.16666666666666666,0.14285714285714285,0.15384615384615385,0.10416666666666667,0.8958333333333334,0.24641833810888247,86,10,12,2
PC3,AdaBoost-SVM,3,989,110,1730,0.6636363636363637,0.8374240817506989,0.6636363636363637,0.7186776859504131,0.7648809523809523,0.21951219512195122,0.6428571428571429,0.32727272727272727,0.3333333333333333,0.6666666666666666,0.6545454545454545,64,32,5,9
PC3,AdaBoost-LR,3,989,110,1730,0.7090909090909091,0.8577352472089314,0.7090909090909091,0.7554445554445556,0.7451636904761905,0.2631578947368421,0.7142857142857143,0.38461538461538464,0.2916666666666667,0.7083333333333334,0.7112970711297072,68,28,4,10
PC3,Bagging-RF,3,989,110,1730,0.7727272727272727,0.7919613593237881,0.7727272727272727,0.7819205883722011,0.7485119047619048,0.17647058823529413,0.21428571428571427,0.1935483870967742,0.14583333333333334,0.8541666666666666,0.3426183844011142,82,14,11,3
PC3,Bagging-DS,3,989,110,1730,0.8,0.8117021276595745,0.8,0.8056140350877192,0.7767857142857142,0.25,0.2857142857142857,0.26666666666666666,0.125,0.875,0.4307692307692308,84,12,10,4
PC3,Bagging-SVM,3,989,110,1730,0.7636363636363637,0.8563636363636364,0.7636363636363637,0.7958677685950414,0.7284226190476191,0.3,0.6428571428571429,0.4090909090909091,0.21875,0.78125,0.7053291536050158,75,21,5,9
PC3,Bagging-LR,3,989,110,1730,0.7454545454545455,0.8412121212121213,0.7454545454545455,0.7801652892561984,0.7738095238095238,0.26666666666666666,0.5714285714285714,0.36363636363636365,0.22916666666666666,0.7708333333333334,0.656319290465632,74,22,6,8
PC3,RF,4,989,110,1730,0.8636363636363636,0.8678149920255183,0.8636363636363636,0.8656304879449851,0.8296130952380952,0.4666666666666667,0.5,0.4827586206896552,0.08333333333333333,0.9166666666666666,0.6470588235294118,88,8,7,7
PC3,DS,4,989,110,1730,0.8545454545454545,0.8545454545454545,0.8545454545454545,0.8545454545454545,0.6726190476190477,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.08333333333333333,0.9166666666666666,0.5840707964601769,88,8,8,6
PC3,SVM,4,989,110,1730,0.6727272727272727,0.839025974025974,0.6727272727272727,0.7258853596202994,0.7946428571428571,0.225,0.6428571428571429,0.3333333333333333,0.3229166666666667,0.6770833333333334,0.6595264937993236,65,31,5,9
PC3,LR,4,989,110,1730,0.7272727272727273,0.8732057416267943,0.7272727272727273,0.7707292707292708,0.7946428571428571,0.2894736842105263,0.7857142857142857,0.4230769230769231,0.28125,0.71875,0.7507418397626112,69,27,3,11
PC3,AdaBoost-RF,4,989,110,1730,0.8090909090909091,0.8257029498016215,0.8090909090909091,0.816813294232649,0.6748511904761904,0.29411764705882354,0.35714285714285715,0.3225806451612903,0.125,0.875,0.5072463768115941,84,12,9,5
PC3,AdaBoost-DS,4,989,110,1730,0.9,0.8920110192837466,0.9,0.8947692307692308,0.7674851190476191,0.6363636363636364,0.5,0.56,0.041666666666666664,0.9583333333333334,0.6571428571428571,92,4,7,7
PC3,AdaBoost-SVM,4,989,110,1730,0.7,0.8821936827490454,0.7,0.749628672909267,0.7953869047619048,0.27906976744186046,0.8571428571428571,0.42105263157894735,0.3229166666666667,0.6770833333333334,0.7565470417070805,65,31,2,12
PC3,AdaBoost-LR,4,989,110,1730,0.7,0.8821936827490454,0.7,0.749628672909267,0.7633928571428572,0.27906976744186046,0.8571428571428571,0.42105263157894735,0.3229166666666667,0.6770833333333334,0.7565470417070805,65,31,2,12
PC3,Bagging-RF,4,989,110,1730,0.8,0.8227053140096617,0.8,0.810372340425532,0.7991071428571428,0.2777777777777778,0.35714285714285715,0.3125,0.13541666666666666,0.8645833333333334,0.5054811205846529,83,13,9,5
PC3,Bagging-DS,4,989,110,1730,0.8,0.8227053140096617,0.8,0.810372340425532,0.7726934523809526,0.2777777777777778,0.35714285714285715,0.3125,0.13541666666666666,0.8645833333333334,0.5054811205846529,83,13,9,5
PC3,Bagging-SVM,4,989,110,1730,0.6727272727272727,0.839025974025974,0.6727272727272727,0.7258853596202994,0.724702380952381,0.225,0.6428571428571429,0.3333333333333333,0.3229166666666667,0.6770833333333334,0.6595264937993236,65,31,5,9
PC3,Bagging-LR,4,989,110,1730,0.7272727272727273,0.8609063609063609,0.7272727272727273,0.7696256684491979,0.7953869047619048,0.2777777777777778,0.7142857142857143,0.4,0.2708333333333333,0.7291666666666666,0.7216494845360826,70,26,4,10
PC3,RF,5,989,110,1730,0.8454545454545455,0.8407036262706367,0.8454545454545455,0.84299296941784,0.84375,0.38461538461538464,0.35714285714285715,0.37037037037037035,0.08333333333333333,0.9166666666666666,0.5140186915887851,88,8,9,5
PC3,DS,5,989,110,1730,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.6316964285714286,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.09375,0.90625,0.5123674911660777,87,9,9,5
PC3,SVM,5,989,110,1730,0.7727272727272727,0.8695942685326107,0.7727272727272727,0.8046176046176046,0.8482142857142858,0.3225806451612903,0.7142857142857143,0.4444444444444444,0.21875,0.78125,0.7462686567164178,75,21,4,10
PC3,LR,5,989,110,1730,0.7636363636363637,0.8677447552447551,0.7636363636363637,0.7976557175957475,0.8549107142857143,0.3125,0.7142857142857143,0.43478260869565216,0.22916666666666666,0.7708333333333334,0.7414829659318638,74,22,4,10
PC3,AdaBoost-RF,5,989,110,1730,0.8636363636363636,0.8512396694214875,0.8636363636363636,0.8565034965034964,0.8526785714285715,0.45454545454545453,0.35714285714285715,0.4,0.0625,0.9375,0.5172413793103449,90,6,9,5
PC3,AdaBoost-DS,5,989,110,1730,0.8545454545454545,0.8545454545454545,0.8545454545454545,0.8545454545454545,0.761904761904762,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.08333333333333333,0.9166666666666666,0.5840707964601769,88,8,8,6
PC3,AdaBoost-SVM,5,989,110,1730,0.7727272727272727,0.8811491538764266,0.7727272727272727,0.8061850829038139,0.8180803571428571,0.3333333333333333,0.7857142857142857,0.46808510638297873,0.22916666666666666,0.7708333333333334,0.7782026768642448,74,22,3,11
PC3,AdaBoost-LR,5,989,110,1730,0.7363636363636363,0.8746996062064555,0.7363636363636363,0.7778712991382675,0.8002232142857143,0.2972972972972973,0.7857142857142857,0.43137254901960786,0.2708333333333333,0.7291666666666666,0.756385068762279,70,26,3,11
PC3,Bagging-RF,5,989,110,1730,0.8090909090909091,0.8361953835638046,0.8090909090909091,0.8210014584346136,0.8139880952380952,0.3157894736842105,0.42857142857142855,0.36363636363636365,0.13541666666666666,0.8645833333333334,0.5730724971231301,83,13,8,6
PC3,Bagging-DS,5,989,110,1730,0.8272727272727273,0.8425737450405382,0.8272727272727273,0.8342596471628729,0.7901785714285715,0.35294117647058826,0.42857142857142855,0.3870967741935484,0.11458333333333333,0.8854166666666666,0.5775764439411099,85,11,8,6
PC3,Bagging-SVM,5,989,110,1730,0.7636363636363637,0.8677447552447551,0.7636363636363637,0.7976557175957475,0.7507440476190477,0.3125,0.7142857142857143,0.43478260869565216,0.22916666666666666,0.7708333333333334,0.7414829659318638,74,22,4,10
PC3,Bagging-LR,5,989,110,1730,0.7545454545454545,0.8659582841401022,0.7545454545454545,0.7906798895361188,0.8571428571428571,0.30303030303030304,0.7142857142857143,0.425531914893617,0.23958333333333334,0.7604166666666666,0.7366296670030272,73,23,4,10
PC3,RF,6,989,110,1730,0.8272727272727273,0.8324720893141946,0.8272727272727273,0.8297986180636479,0.808407738095238,0.3333333333333333,0.35714285714285715,0.3448275862068966,0.10416666666666667,0.8958333333333334,0.5106888361045131,86,10,9,5
PC3,DS,6,989,110,1730,0.8181818181818182,0.8289410058027079,0.8181818181818182,0.8232854864433812,0.6529017857142857,0.3125,0.35714285714285715,0.3333333333333333,0.11458333333333333,0.8854166666666666,0.5089820359281437,85,11,9,5
PC3,SVM,6,989,110,1730,0.7181818181818181,0.8472727272727272,0.7181818181818181,0.7612668033720664,0.7775297619047619,0.2571428571428571,0.6428571428571429,0.3673469387755102,0.2708333333333333,0.7291666666666666,0.6832971800433839,70,26,5,9
PC3,LR,6,989,110,1730,0.7181818181818181,0.8593046346471005,0.7181818181818181,0.7625520783891823,0.8043154761904762,0.2702702702702703,0.7142857142857143,0.39215686274509803,0.28125,0.71875,0.7165109034267914,69,27,4,10
PC3,AdaBoost-RF,6,989,110,1730,0.8454545454545455,0.8501435406698564,0.8454545454545455,0.8477145530043165,0.7946428571428572,0.4,0.42857142857142855,0.41379310344827586,0.09375,0.90625,0.5819397993311036,87,9,8,6
PC3,AdaBoost-DS,6,989,110,1730,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.7168898809523808,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.09375,0.90625,0.5123674911660777,87,9,9,5
PC3,AdaBoost-SVM,6,989,110,1730,0.6818181818181818,0.8798135198135197,0.6818181818181818,0.7347759094258727,0.7935267857142856,0.26666666666666666,0.8571428571428571,0.4067796610169492,0.34375,0.65625,0.743362831858407,63,33,2,12
PC3,AdaBoost-LR,6,989,110,1730,0.6818181818181818,0.8798135198135197,0.6818181818181818,0.7347759094258727,0.7328869047619048,0.26666666666666666,0.8571428571428571,0.4067796610169492,0.34375,0.65625,0.743362831858407,63,33,2,12
PC3,Bagging-RF,6,989,110,1730,0.7909090909090909,0.8518502673796792,0.7909090909090909,0.8140426792360494,0.7782738095238095,0.32,0.5714285714285714,0.41025641025641024,0.17708333333333334,0.8229166666666666,0.6744930629669156,79,17,6,8
PC3,Bagging-DS,6,989,110,1730,0.8272727272727273,0.8524843577475156,0.8272727272727273,0.838048938583698,0.7779017857142858,0.3684210526315789,0.5,0.42424242424242425,0.125,0.875,0.6363636363636364,84,12,7,7
PC3,Bagging-SVM,6,989,110,1730,0.7181818181818181,0.8593046346471005,0.7181818181818181,0.7625520783891823,0.7220982142857143,0.2702702702702703,0.7142857142857143,0.39215686274509803,0.28125,0.71875,0.7165109034267914,69,27,4,10
PC3,Bagging-LR,6,989,110,1730,0.7363636363636363,0.8625454545454545,0.7363636363636363,0.7766689450899976,0.7931547619047619,0.2857142857142857,0.7142857142857143,0.40816326530612246,0.2604166666666667,0.7395833333333334,0.7267144319344934,71,25,4,10
PC3,RF,7,989,110,1730,0.8727272727272727,0.8889328063241106,0.8727272727272727,0.8793278529980657,0.8541666666666666,0.5,0.6428571428571429,0.5625,0.09375,0.90625,0.7521613832853028,87,9,5,9
PC3,DS,7,989,110,1730,0.8181818181818182,0.8289410058027079,0.8181818181818182,0.8232854864433812,0.6529017857142857,0.3125,0.35714285714285715,0.3333333333333333,0.11458333333333333,0.8854166666666666,0.5089820359281437,85,11,9,5
PC3,SVM,7,989,110,1730,0.7454545454545455,0.8412121212121213,0.7454545454545455,0.7801652892561984,0.7827380952380952,0.26666666666666666,0.5714285714285714,0.36363636363636365,0.22916666666666666,0.7708333333333334,0.656319290465632,74,22,6,8
PC3,LR,7,989,110,1730,0.7363636363636363,0.850767414403778,0.7363636363636363,0.7751746961684238,0.7633928571428572,0.2727272727272727,0.6428571428571429,0.3829787234042553,0.25,0.75,0.6923076923076924,72,24,5,9
PC3,AdaBoost-RF,7,989,110,1730,0.8545454545454545,0.8545454545454545,0.8545454545454545,0.8545454545454545,0.7938988095238094,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.08333333333333333,0.9166666666666666,0.5840707964601769,88,8,8,6
PC3,AdaBoost-DS,7,989,110,1730,0.8090909090909091,0.8465100442628534,0.8090909090909091,0.8245700245700246,0.8035714285714286,0.3333333333333333,0.5,0.4,0.14583333333333334,0.8541666666666666,0.6307692307692309,82,14,7,7
PC3,AdaBoost-SVM,7,989,110,1730,0.6636363636363637,0.825082898322335,0.6636363636363637,0.7177904910590484,0.6960565476190476,0.20512820512820512,0.5714285714285714,0.3018867924528302,0.3229166666666667,0.6770833333333334,0.6197854588796187,65,31,6,8
PC3,AdaBoost-LR,7,989,110,1730,0.6454545454545455,0.8216716475465149,0.6454545454545455,0.7034710743801653,0.7377232142857142,0.1951219512195122,0.5714285714285714,0.2909090909090909,0.34375,0.65625,0.610909090909091,63,33,6,8
PC3,Bagging-RF,7,989,110,1730,0.7909090909090909,0.8412430148562083,0.7909090909090909,0.8111974866073226,0.8158482142857143,0.30434782608695654,0.5,0.3783783783783784,0.16666666666666666,0.8333333333333334,0.625,80,16,7,7
PC3,Bagging-DS,7,989,110,1730,0.8272727272727273,0.8623765747361253,0.8272727272727273,0.8412776412776414,0.8307291666666666,0.38095238095238093,0.5714285714285714,0.45714285714285713,0.13541666666666666,0.8645833333333334,0.6880829015544042,83,13,6,8
PC3,Bagging-SVM,7,989,110,1730,0.7454545454545455,0.8412121212121213,0.7454545454545455,0.7801652892561984,0.7470238095238095,0.26666666666666666,0.5714285714285714,0.36363636363636365,0.22916666666666666,0.7708333333333334,0.656319290465632,74,22,6,8
PC3,Bagging-LR,7,989,110,1730,0.7545454545454545,0.8544415160176695,0.7545454545454545,0.788987012987013,0.7641369047619048,0.2903225806451613,0.6428571428571429,0.4,0.22916666666666666,0.7708333333333334,0.7010526315789475,74,22,5,9
PC3,RF,8,989,110,1730,0.8181818181818182,0.8697145877378436,0.8181818181818182,0.8371102581628898,0.8504464285714286,0.375,0.6428571428571429,0.47368421052631576,0.15625,0.84375,0.7297297297297298,81,15,5,9
PC3,DS,8,989,110,1730,0.8272727272727273,0.8623765747361253,0.8272727272727273,0.8412776412776414,0.7180059523809523,0.38095238095238093,0.5714285714285714,0.45714285714285713,0.13541666666666666,0.8645833333333334,0.6880829015544042,83,13,6,8
PC3,SVM,8,989,110,1730,0.7363636363636363,0.8746996062064555,0.7363636363636363,0.7778712991382675,0.8444940476190477,0.2972972972972973,0.7857142857142857,0.43137254901960786,0.2708333333333333,0.7291666666666666,0.756385068762279,70,26,3,11
PC3,LR,8,989,110,1730,0.7272727272727273,0.8609063609063609,0.7272727272727273,0.7696256684491979,0.8385416666666666,0.2777777777777778,0.7142857142857143,0.4,0.2708333333333333,0.7291666666666666,0.7216494845360826,70,26,4,10
PC3,AdaBoost-RF,8,989,110,1730,0.8363636363636363,0.8558190601668862,0.8363636363636363,0.8448500967117989,0.8143601190476191,0.3888888888888889,0.5,0.4375,0.11458333333333333,0.8854166666666666,0.6390977443609023,85,11,7,7
PC3,AdaBoost-DS,8,989,110,1730,0.8272727272727273,0.8324720893141946,0.8272727272727273,0.8297986180636479,0.8325892857142857,0.3333333333333333,0.35714285714285715,0.3448275862068966,0.10416666666666667,0.8958333333333334,0.5106888361045131,86,10,9,5
PC3,AdaBoost-SVM,8,989,110,1730,0.7545454545454545,0.8900945777658106,0.7545454545454545,0.7931905198873526,0.8355654761904762,0.32432432432432434,0.8571428571428571,0.47058823529411764,0.2604166666666667,0.7395833333333334,0.7940354147250699,71,25,2,12
PC3,AdaBoost-LR,8,989,110,1730,0.7636363636363637,0.9041467304625199,0.7636363636363637,0.8012987012987013,0.8046875,0.34210526315789475,0.9285714285714286,0.5,0.2604166666666667,0.7395833333333334,0.8233719892952722,71,25,1,13
PC3,Bagging-RF,8,989,110,1730,0.8454545454545455,0.8979251336898395,0.8454545454545455,0.8625532846527322,0.8861607142857143,0.44,0.7857142857142857,0.5641025641025641,0.14583333333333334,0.8541666666666666,0.8185117967332123,82,14,3,11
PC3,Bagging-DS,8,989,110,1730,0.8454545454545455,0.8979251336898395,0.8454545454545455,0.8625532846527322,0.8534226190476192,0.44,0.7857142857142857,0.5641025641025641,0.14583333333333334,0.8541666666666666,0.8185117967332123,82,14,3,11
PC3,Bagging-SVM,8,989,110,1730,0.7545454545454545,0.8900945777658106,0.7545454545454545,0.7931905198873526,0.8251488095238095,0.32432432432432434,0.8571428571428571,0.47058823529411764,0.2604166666666667,0.7395833333333334,0.7940354147250699,71,25,2,12
PC3,Bagging-LR,8,989,110,1730,0.7545454545454545,0.8778181818181818,0.7545454545454545,0.7920710868079289,0.8467261904761904,0.3142857142857143,0.7857142857142857,0.4489795918367347,0.25,0.75,0.7674418604651163,72,24,3,11
